,WhiteLow,WhiteHigh,BlackLow,BlackHigh
WhiteLow,24.36712202631188,8.90946396954204,39.63658946642021,27.086824537725875
WhiteHigh,23.408426610233654,13.940090412740425,15.495508463495323,47.15597451353059
BlackLow,27.355398489017897,10.488858954393395,29.293547878301563,32.86219467828715
BlackHigh,15.393188334435226,22.695948488732196,11.114100681074166,50.796762495758415
